R_a_m,d_sb_fl_m,theta_deg,L_ml_m,T0_mn,K_ml_mn_per_m,diameter_m,wall_thickness_mm,embedded_length_m,started_passing,uls_mudline_utilization,uls_fairlead_utilization,sls_utilization,nfa_utilization,fls_utilization,buckling_utilization,mooring_uls_utilization,slack_utilization,governing_constraint,steel_mass_t,total_capex_usd
62.5,51.666666666666664,39.57940471623763,81.09065571596054,7.498341256921977,2.4972051121315975,9.149999999999999,158.90909090909096,50.0,True,0.24867827290654443,0.18523423716763004,0.08963293712877707,0.795245386352358,0.9982469692574802,0.9643610081592429,0.9036799174594164,0.05170660300726814,FLS,1761.7759038568427,4683256.76860694
62.5,57.5,42.61405596961119,84.92643875731514,7.478350590935418,2.3844164781083284,9.149999999999999,158.90909090909096,50.0,True,0.2479338324051732,0.17755067829126944,0.08936423288012324,0.7944325532956275,0.9893094017898888,0.9642341802177391,0.904021573281108,0.05187574792466286,FLS,1761.7759038568427,4685969.551135022
62.5,63.33333333333333,45.37943670141898,88.97955445556643,7.461139488314377,2.2758037083802445,9.149999999999999,158.90909090909096,50.0,True,0.24724729454056152,0.16986820009953768,0.08911912912548119,0.7935884618608471,0.9811098717774381,0.9641026033605009,0.9043156729598695,0.052022992863427986,FLS,1761.7759038568427,4688836.037933668
62.5,69.16666666666666,47.898576799281706,93.22165938116407,7.4465280274058685,2.17224195904966,9.149999999999999,158.90909090909096,50.0,True,0.24662688042019326,0.16218695616224485,0.08889991238845919,0.7927317377418464,0.9737353214862093,0.9639775788170826,0.9045653230692074,0.05214919148906507,FLS,1761.7759038568427,4691836.183666725
62.5,75.0,50.19442890773481,97.62812094883319,7.434270210009172,2.0741974549129147,9.149999999999999,158.90909090909096,50.0,True,0.24607501466502948,0.15450713056050827,0.08870686458419685,0.7918773365878072,0.9672034251729256,0.9638657614779395,0.9047747484743927,0.05225591949841391,FLS,1761.7759038568427,4694952.56742007
70.83333333333334,22.5,17.622297228668273,74.32100047167766,7.640515756888629,2.7246673041917533,9.249999999999998,158.90909090909096,50.0,True,0.24709099474737556,0.21884235390137424,0.08867576758250101,0.7919131202836394,0.9790799208459652,0.9733822142747449,0.900956277225518,0.05054221132811589,FLS,1781.370588435952,4721577.368423918
70.83333333333334,28.333333333333332,21.80140948635181,76.28983476773881,7.612701769694345,2.654351010413153,9.249999999999998,158.90909090909096,50.0,True,0.24653240745535956,0.21130827892549076,0.08845612184869713,0.7916118038340865,0.972488616546248,0.9736346281112251,0.9013168289113695,0.050752490647840466,Buckling,1781.370588435952,4722969.7879694095
70.83333333333334,34.166666666666664,25.750474127318267,78.64300491602685,7.584182247635768,2.574927041714959,9.249999999999998,158.90909090909096,50.0,True,0.24585137996084686,0.20377480856490252,0.08819499354016364,0.7911814522717885,0.9644807385169184,0.9737464076553616,0.9016865264195363,0.05097155064505952,Buckling,1781.370588435952,4724634.021528779
70.83333333333334,40.0,29.453672726920946,81.34716412457851,7.556169640740279,2.489330785888035,9.249999999999998,158.90909090909096,50.0,True,0.24508319295910766,0.19624201245075756,0.08790595391156177,0.790622462322184,0.9554912284242261,0.9737437013612006,0.9020496528052184,0.051190196331502416,Buckling,1781.370588435952,4726546.485235672
70.83333333333334,45.83333333333333,32.905242922987895,84.36856971381911,7.529566983561493,2.4001829198585027,9.249999999999998,158.90909090909096,50.0,True,0.2442659251842716,0.18870997132540418,0.08760302919491708,0.789945981891119,0.9459809802313313,0.9736560444948302,0.9023945020649439,0.051401105655315686,Buckling,1781.370588435952,4728683.31523997
70.83333333333334,51.666666666666664,36.107451291751865,87.67442931411391,7.504972605194131,2.309681415484291,9.149999999999999,158.90909090909096,50.0,True,0.24860386781065608,0.18523423716763004,0.08960393796974021,0.7951949752030257,0.9973549215827393,0.9638055705911163,0.9035667105668963,0.05165094300403165,FLS,1761.7759038568427,4687913.013705623
70.83333333333334,57.5,39.068473075080234,91.2338265727746,7.482722661431885,2.219571485785172,9.149999999999999,158.90909090909096,50.0,True,0.2477431064081535,0.17755067829126944,0.08929065703046177,0.7942930332910093,0.987036217154219,0.9635996970587327,0.9039464740048745,0.051838559924756875,FLS,1761.7759038568427,4690430.327795001
70.83333333333334,63.33333333333333,41.80046029043742,95.0182730964009,7.462948620937974,2.1311690204530804,9.149999999999999,158.90909090909096,50.0,True,0.2469212787133795,0.16986820009953768,0.08899442288040595,0.7933327366289341,0.9772460628113533,0.9633814084195019,0.9042837533691885,0.05200738152897818,FLS,1761.7759038568427,4693106.803575061
70.83333333333334,69.16666666666666,44.317939606827345,99.00196406581482,7.445625085455969,2.0454139663873887,9.149999999999999,158.90909090909096,50.0,True,0.24615361857375637,0.16218695616224485,0.08872016289907053,0.7923359962335197,0.9681557764365024,0.9631654262704378,0.9045790330502242,0.05215691896902952,FLS,1761.7759038568427,4695924.191092184
70.83333333333334,75.0,46.63657704161671,103.16182002616624,7.430627249346987,1.9629355118845069,9.149999999999999,156.90909090909096,50.0,True,0.24832371626906646,0.15637367449460726,0.08922896621830458,0.793443832370516,0.9939813550719475,0.9909072479643485,0.9052631598188888,0.05231468551345085,FLS,1739.989484306964,4650936.044843627
79.16666666666667,22.5,15.865707802773827,82.30195083417593,7.6470370309172715,2.460452005663902,9.249999999999998,158.90909090909096,50.0,True,0.24715622834052503,0.21884235390137424,0.08870434934418042,0.7919383235751728,0.9798463771153483,0.9731411831894408,0.900871742191813,0.05049338113080618,FLS,1781.370588435952,4727221.739460407
79.16666666666667,28.333333333333332,19.692021238736523,84.08411793489238,7.620795417261718,2.4083026018873013,9.249999999999998,158.90909090909096,50.0,True,0.24662414713037914,0.21130827892549076,0.0884946442874726,0.7916528535778362,0.9735648154693884,0.9733630060010748,0.9012119112577183,0.05069096215594754,FLS,1781.370588435952,4728482.142283199
79.16666666666667,34.166666666666664,23.3440109615775,86.22483529831891,7.593281799245462,2.3485112995507,9.249999999999998,158.90909090909096,50.0,True,0.24595810300008397,0.20377480856490252,0.08823851966979825,0.7912355558818884,0.965728217352691,0.9734475173103153,0.9015685692690404,0.05090127231970093,Buckling,1781.370588435952,4729996.122766051
79.16666666666667,40.0,26.805788329799793,88.69814604100308,7.565596603123497,2.2830240432126843,9.249999999999998,158.90909090909096,50.0,True,0.24518509634044516,0.19624201245075756,0.0879466400979964,0.7906800221675806,0.9566764859560393,0.973414193417022,0.9019274514409917,0.05111622632121156,Buckling,1781.370588435952,4731745.3234108575
79.16666666666667,45.83333333333333,30.068582821862446,91.47707666708395,7.538633635638929,2.213669340756986,9.249999999999998,158.90909090909096,50.0,True,0.2443380038658825,0.18870997132540418,0.0876313452065169,0.7899907571007515,0.9468144749917504,0.9732877237668969,0.9022769713898658,0.05132886168400987,Buckling,1781.370588435952,4733710.66774027
79.16666666666667,51.666666666666664,33.12973546841209,94.53467911594959,7.5130585244114725,2.142071056819559,9.149999999999999,158.90909090909096,50.0,True,0.2486203722497309,0.18523423716763004,0.08961037053350494,0.7952061557130219,0.9975527487987657,0.9633763783541821,0.9034289689595332,0.05158338652248989,FLS,1761.7759038568427,4692764.791191486
79.16666666666667,57.5,35.99149625797484,97.84483180582974,7.489319568053686,2.069603434976059,9.149999999999999,158.90909090909096,50.0,True,0.24767375516083595,0.17755067829126944,0.08926390346199105,0.7942423341199063,0.9862105083799372,0.9631061660066184,0.9038338409329179,0.051782672528060916,FLS,1761.7759038568427,4695105.831934817
79.16666666666667,63.33333333333333,38.65980825409009,101.38280042602011,7.467677375783619,1.997380217838488,9.149999999999999,158.90909090909096,50.0,True,0.24674366802867365,0.16986820009953768,0.08892648349215182,0.7931935917342088,0.9751453526514662,0.9628132317623778,0.9042025813163128,0.05196679623350646,FLS,1761.7759038568427,4697607.991038781
79.16666666666667,69.16666666666666,41.14319901441015,105.12558627132069,7.448232804070236,1.9262674975943894,9.149999999999999,156.90909090909096,50.0,True,0.24873489983136318,0.16414624892158103,0.08936633224517496,0.7942202966926616,0.998944960665901,0.9904602784108898,0.9049351304779407,0.052159378599375625,FLS,1739.989484306964,4652324.880109245
